probe_id,probe_name,gene_id,gene_symbol,gene_name,entrez_id,chromosome,Genes
1058629,CUST_1392_PI416261804,782,CACNG1,"calcium channel, voltage-dependent, gamma subunit 1",786.0,17,CACNG1 
1058627,A_23_P89302,782,CACNG1,"calcium channel, voltage-dependent, gamma subunit 1",786.0,17,CACNG1 
1058625,A_23_P72025,784,SLC25A20,"solute carrier family 25 (carnitine/acylcarnitine translocase), member 20",788.0,3,SLC25A20 
1058624,CUST_9008_PI416261804,786,CAD,"carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase",790.0,2,CAD 
1058623,A_23_P40049,786,CAD,"carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase",790.0,2,CAD 
1058622,CUST_140_PI416408490,789,CALB1,"calbindin 1, 28kDa",793.0,8,CALB1 
1058621,CUST_16773_PI416261804,789,CALB1,"calbindin 1, 28kDa",793.0,8,CALB1 
1058620,A_23_P43197,789,CALB1,"calbindin 1, 28kDa",793.0,8,CALB1 
1058619,CUST_14719_PI416261804,790,CALB2,calbindin 2,794.0,16,CALB2 
1058601,A_23_P67288,807,CALR,calreticulin,811.0,19,CALR 
1058600,A_24_P350969,807,CALR,calreticulin,811.0,19,MNT
1058599,CUST_12245_PI416261804,810,CAMK4,calcium/calmodulin-dependent protein kinase IV,814.0,5,CAMK4 
1058598,A_23_P250347,810,CAMK4,calcium/calmodulin-dependent protein kinase IV,814.0,5,CAMK4 
1058597,CUST_10805_PI416261804,812,CAMK2B,calcium/calmodulin-dependent protein kinase II beta,816.0,7,CAMK2B CAMK2B CAMK2B CAMK2B CAMK2B CAMK2B CAMK2B CAMK2B 
1058596,CUST_10802_PI416261804,812,CAMK2B,calcium/calmodulin-dependent protein kinase II beta,816.0,7,CAMK2B CAMK2B CAMK2B CAMK2B CAMK2B 
1058595,A_23_P42882,812,CAMK2B,calcium/calmodulin-dependent protein kinase II beta,816.0,7,CAMK2B CAMK2B CAMK2B CAMK2B CAMK2B CAMK2B CAMK2B CAMK2B 
1058594,A_23_P46903,814,CAMK2G,calcium/calmodulin-dependent protein kinase II gamma,818.0,10,CAMK2G CAMK2G CAMK2G CAMK2G CAMK2G CAMK2G 
1058593,A_24_P141332,814,CAMK2G,calcium/calmodulin-dependent protein kinase II gamma,818.0,10,CAMK2G CAMK2G CAMK2G CAMK2G CAMK2G CAMK2G 
1058592,A_23_P213728,815,CAMLG,calcium modulating ligand,819.0,5,CAMLG 
1058591,A_24_P234856,815,CAMLG,calcium modulating ligand,819.0,5,CAMLG 
1058588,CUST_12423_PI416261804,818,CAPG,"capping protein (actin filament), gelsolin-like",822.0,2,CAPG CAPG CAPG 
1058587,A_23_P165636,818,CAPG,"capping protein (actin filament), gelsolin-like",822.0,2,CAPG CAPG CAPG 
1058586,CUST_11304_PI416261804,819,CAPN1,"calpain 1, (mu/I) large subunit",823.0,11,CAPN1 CAPN1 CAPN1 CAPN1 
1058585,A_23_P138835,819,CAPN1,"calpain 1, (mu/I) large subunit",823.0,11,CAPN1 CAPN1 CAPN1 CAPN1 
1058584,CUST_12666_PI416261804,820,CAPN2,"calpain 2, (m/II) large subunit",824.0,1,CAPN2 CAPN2 
1058583,A_23_P23924,820,CAPN2,"calpain 2, (m/II) large subunit",824.0,1,CAPN2 CAPN2 
1058580,A_24_P379379,825,CAPZA1,"capping protein (actin filament) muscle Z-line, alpha 1",829.0,1,CAPZA1 
1058579,A_24_P310894,825,CAPZA1,"capping protein (actin filament) muscle Z-line, alpha 1",829.0,1,CAPZA1 
1058578,A_23_P307940,826,CAPZA2,"capping protein (actin filament) muscle Z-line, alpha 2",830.0,7,CAPZA2 
1058577,A_32_P224666,826,CAPZA2,"capping protein (actin filament) muscle Z-line, alpha 2",830.0,7,CAPZA2 
1058576,CUST_5419_PI416261804,828,CAPZB,"capping protein (actin filament) muscle Z-line, beta",832.0,1,CAPZB CAPZB CAPZB CAPZB 
1058575,A_23_P126752,828,CAPZB,"capping protein (actin filament) muscle Z-line, beta",832.0,1,CAPZB CAPZB 
1058574,CUST_15110_PI416261804,840,CASQ1,"calsequestrin 1 (fast-twitch, skeletal muscle)",844.0,1,CASQ1 
1058573,A_23_P173,840,CASQ1,"calsequestrin 1 (fast-twitch, skeletal muscle)",844.0,1,CASQ1 
1058572,CUST_12443_PI416261804,841,CASQ2,calsequestrin 2 (cardiac muscle),845.0,1,CASQ2 
1058568,CUST_15643_PI416261804,843,CAT,catalase,847.0,11,CAT 
1058567,A_23_P105138,843,CAT,catalase,847.0,11,CAT 
1058566,A_24_P12626,853,CAV1,"caveolin 1, caveolae protein, 22kDa",857.0,7,CAV1 CAV1 CAV1 CAV1 
1058564,A_23_P134454,853,CAV1,"caveolin 1, caveolae protein, 22kDa",857.0,7,CAV1 CAV1 CAV1 CAV1 
1058563,A_23_P123071,854,CAV2,caveolin 2,858.0,7,CAV2 CAV2 CAV2 
1058560,A_32_P161762,856,RUNX2,runt-related transcription factor 2,860.0,6,RUNX2 RUNX2 RUNX2 
1058557,A_23_P500741,859,CBFA2T3,"core-binding factor, runt domain, alpha subunit 2; translocated to, 3",863.0,16,CBFA2T3 CBFA2T3 
1058069,CUST_202_PI416408490,1290,COL9A3,"collagen, type IX, alpha 3",1299.0,20,COL9A3 
1058068,A_23_P40108,1290,COL9A3,"collagen, type IX, alpha 3",1299.0,20,COL9A3 
1058066,A_23_P214144,1291,COL10A1,"collagen, type X, alpha 1",1300.0,6,COL10A1 
1058065,A_23_P1331,1296,COL13A1,"collagen, type XIII, alpha 1",1305.0,10,COL13A1 COL13A1 COL13A1 COL13A1 COL13A1 COL13A1 
1058064,A_24_P90005,1296,COL13A1,"collagen, type XIII, alpha 1",1305.0,10,COL13A1 COL13A1 COL13A1 COL13A1 COL13A1 COL13A1 
1058061,CUST_9288_PI416261804,1298,COL16A1,"collagen, type XVI, alpha 1",1307.0,1,COL16A1 
1058060,A_23_P160318,1298,COL16A1,"collagen, type XVI, alpha 1",1307.0,1,COL16A1 
1058056,A_23_P375922,1301,COL19A1,"collagen, type XIX, alpha 1",1310.0,6,COL19A1 
1058055,A_23_P90436,1302,COMP,cartilage oligomeric matrix protein,1311.0,19,COMP 
1058054,A_24_P264943,1302,COMP,cartilage oligomeric matrix protein,1311.0,19,COMP 
1058051,A_24_P321068,1308,SLC31A1,"solute carrier family 31 (copper transporters), member 1",1317.0,9,SLC31A1 
1058050,A_23_P253405,1308,SLC31A1,"solute carrier family 31 (copper transporters), member 1",1317.0,9,SLC31A1 
1058049,A_24_P252667,1308,SLC31A1,"solute carrier family 31 (copper transporters), member 1",1317.0,9,SLC31A1 
1058048,A_24_P928901,1308,SLC31A1,"solute carrier family 31 (copper transporters), member 1",1317.0,9,SLC31A1 
1058047,CUST_13493_PI416261804,1309,SLC31A2,"solute carrier family 31 (copper transporters), member 2",1318.0,9,SLC31A2 
1058046,A_23_P217109,1309,SLC31A2,"solute carrier family 31 (copper transporters), member 2",1318.0,9,SLC31A2 
1058044,A_23_P23947,1317,MAP3K8,mitogen-activated protein kinase kinase kinase 8,1326.0,10,MAP3K8 MAP3K8 
1058043,A_23_P141032,1318,COX4I1,cytochrome c oxidase subunit IV isoform 1,1327.0,16,COX4I1 
1058040,A_23_P51069,1320,COX5B,cytochrome c oxidase subunit Vb,1329.0,2,COX5B 
1058039,CUST_6236_PI416261804,1328,COX6A1,cytochrome c oxidase subunit VIa polypeptide 1,1337.0,12,COX6A1 
1058038,A_32_P168247,1328,COX6A1,cytochrome c oxidase subunit VIa polypeptide 1,1337.0,12,COX6A1 
1058037,CUST_1885_PI416261804,1330,COX6A2,cytochrome c oxidase subunit VIa polypeptide 2,1339.0,16,COX6A2 
1058036,CUST_204_PI416408490,1330,COX6A2,cytochrome c oxidase subunit VIa polypeptide 2,1339.0,16,COX6A2 
1058034,CUST_11383_PI416261804,1331,COX6B1,cytochrome c oxidase subunit VIb polypeptide 1 (ubiquitous),1340.0,19,COX6B1 
1058033,A_23_P108244,1331,COX6B1,cytochrome c oxidase subunit VIb polypeptide 1 (ubiquitous),1340.0,19,COX6B1 
1058032,A_23_P8900,1336,COX6C,cytochrome c oxidase subunit VIc,1345.0,8,COX6C 
1058029,A_23_P67661,1337,COX7A1,cytochrome c oxidase subunit VIIa polypeptide 1 (muscle),1346.0,19,COX7A1 
1058028,CUST_1041_PI416261804,1338,COX7A2,cytochrome c oxidase subunit VIIa polypeptide 2 (liver),1347.0,6,COX7A2 
1058027,A_23_P81690,1338,COX7A2,cytochrome c oxidase subunit VIIa polypeptide 2 (liver),1347.0,6,COX7A2 COX7A2 
1058026,A_23_P159650,1340,COX7B,cytochrome c oxidase subunit VIIb,1349.0,X,COX7B 
1058023,A_23_P110811,1341,COX7C,cytochrome c oxidase subunit VIIc,1350.0,5,COX7C 
1058022,CUST_10793_PI416261804,1342,COX8A,cytochrome c oxidase subunit VIIIA (ubiquitous),1351.0,11,COX8A 
1058021,A_23_P52639,1342,COX8A,cytochrome c oxidase subunit VIIIA (ubiquitous),1351.0,11,COX8A 
1058020,CUST_12555_PI416261804,1343,COX10,"COX10 homolog, cytochrome c oxidase assembly protein, heme A: farnesyltransferase (yeast)",1352.0,17,COX10 
1058019,A_23_P55123,1343,COX10,"COX10 homolog, cytochrome c oxidase assembly protein, heme A: farnesyltransferase (yeast)",1352.0,17,COX10 
1058018,A_24_P213110,1344,COX11,COX11 cytochrome c oxidase assembly homolog (yeast),1353.0,17,COX11 
1058017,A_23_P152666,1344,COX11,COX11 cytochrome c oxidase assembly homolog (yeast),1353.0,17,COX11 
1058016,A_23_P118493,1344,COX11,COX11 cytochrome c oxidase assembly homolog (yeast),1353.0,17,TOM1L1 
1058015,A_24_P73943,1344,COX11,COX11 cytochrome c oxidase assembly homolog (yeast),1353.0,17,COX11 
1058014,CUST_8412_PI416261804,1346,COX15,"COX15 homolog, cytochrome c oxidase assembly protein (yeast)",1355.0,10,COX15 COX15 
1058013,A_24_P115700,1346,COX15,"COX15 homolog, cytochrome c oxidase assembly protein (yeast)",1355.0,10,COX15 COX15 
1058012,A_23_P40817,1347,CP,ceruloplasmin (ferroxidase),1356.0,3,HPS3 
1057999,A_23_P207837,1353,CPD,carboxypeptidase D,1362.0,17,CPD CPD 
1057998,A_24_P53282,1353,CPD,carboxypeptidase D,1362.0,17,CPD CPD 
1057996,A_23_P259442,1354,CPE,carboxypeptidase E,1363.0,4,CPE 
1057993,CUST_15270_PI416261804,1355,CLDN4,claudin 4,1364.0,7,CLDN4 
1057992,A_24_P35109,1356,CLDN3,claudin 3,1365.0,7,CLDN3 
1057991,A_23_P71017,1356,CLDN3,claudin 3,1365.0,7,CLDN3 
1057989,A_23_P164284,1357,CLDN7,claudin 7,1366.0,17,CLDN7 CLDN7 
1057986,CUST_14581_PI416261804,1362,CPOX,coproporphyrinogen oxidase,1371.0,3,CPOX 
1057985,A_23_P144179,1362,CPOX,coproporphyrinogen oxidase,1371.0,3,CPOX 
1057984,A_24_P347065,1365,CPT1A,carnitine palmitoyltransferase 1A (liver),1374.0,11,CPT1A 
1057983,CUST_13168_PI416261804,1367,CPT2,carnitine palmitoyltransferase 2,1376.0,1,CPT2 
1057982,A_23_P148919,1367,CPT2,carnitine palmitoyltransferase 2,1376.0,1,CPT2 
1057980,CUST_12215_PI416261804,1372,CRABP1,cellular retinoic acid binding protein 1,1381.0,15,CRABP1 
1057979,A_23_P117882,1372,CRABP1,cellular retinoic acid binding protein 1,1381.0,15,CRABP1 
1057978,CUST_12079_PI416261804,1373,CRABP2,cellular retinoic acid binding protein 2,1382.0,1,CRABP2 CRABP2 
1057977,A_23_P115064,1373,CRABP2,cellular retinoic acid binding protein 2,1382.0,1,CRABP2 CRABP2 
1057976,A_24_P105721,1376,CREB1,cAMP responsive element binding protein 1,1385.0,2,CREB1 CREB1 
1057822,CUST_16271_PI416261804,1513,CX3CR1,chemokine (C-X3-C motif) receptor 1,1524.0,3,CX3CR1 
1057821,A_23_P407565,1513,CX3CR1,chemokine (C-X3-C motif) receptor 1,1524.0,3,CX3CR1 CX3CR1 CX3CR1 CX3CR1 
1057820,A_24_P374943,1514,CXADR,coxsackie virus and adenovirus receptor,1525.0,21,CXADR CXADR CXADR CXADR 
1057819,A_23_P57268,1514,CXADR,coxsackie virus and adenovirus receptor,1525.0,21,CXADR CXADR CXADR CXADR 
1057815,CUST_5890_PI416261804,1517,CYB5A,cytochrome b5 type A (microsomal),1528.0,18,CYB5A 
1057814,A_23_P101208,1517,CYB5A,cytochrome b5 type A (microsomal),1528.0,18,CYB5A CYB5A CYB5A 
1057813,CUST_176_PI417507815,1524,CYBA,"cytochrome b-245, alpha polypeptide",1535.0,16,CYBA 
1057812,A_23_P163506,1524,CYBA,"cytochrome b-245, alpha polypeptide",1535.0,16,CYBA 
1057811,A_23_P217258,1525,CYBB,"cytochrome b-245, beta polypeptide",1536.0,X,CYBB 
1057810,A_24_P365767,1525,CYBB,"cytochrome b-245, beta polypeptide",1536.0,X,CYBB 
1057809,CUST_1560_PI416261804,1526,CYC1,cytochrome c-1,1537.0,8,CYC1 
1057808,A_23_P20980,1526,CYC1,cytochrome c-1,1537.0,8,CYC1 
1057805,A_24_P48078,1529,CYLD,cylindromatosis (turban tumor syndrome),1540.0,16,CYLD CYLD CYLD 
1057804,A_23_P65996,1529,CYLD,cylindromatosis (turban tumor syndrome),1540.0,16,CYLD CYLD CYLD 
1057802,A_23_P163402,1532,CYP1A1,"cytochrome P450, family 1, subfamily A, polypeptide 1",1543.0,15,CYP1A1 
1057800,A_23_P206110,1533,CYP1A2,"cytochrome P450, family 1, subfamily A, polypeptide 2",1544.0,15,CYP1A2 
1057798,A_23_P209625,1534,CYP1B1,"cytochrome P450, family 1, subfamily B, polypeptide 1",1545.0,2,CYP1B1 
1057794,A_23_P358917,1539,CYP3A7,"cytochrome P450, family 3, subfamily A, polypeptide 7",1551.0,7,CYP3A7 
1057792,A_23_P55779,1541,CYP2A13,"cytochrome P450, family 2, subfamily A, polypeptide 13",1553.0,19,CYP2A13 
1057791,A_23_P208373,1543,CYP2B7P1,"cytochrome P450, family 2, subfamily B, polypeptide 6",1555.0,19,CYP2B6 
1057787,CUST_15933_PI416261804,1546,CYP2C8,"cytochrome P450, family 2, subfamily C, polypeptide 8",1558.0,10,CYP2C8 CYP2C8 CYP2C8 CYP2C8 
1057786,A_23_P161368,1546,CYP2C8,"cytochrome P450, family 2, subfamily C, polypeptide 8",1558.0,10,CYP2C8 CYP2C8 CYP2C8 CYP2C8 
1057784,A_24_P394940,1559,CYP2E1,"cytochrome P450, family 2, subfamily E, polypeptide 1",1571.0,10,CYP2E1 
1057783,A_23_P98002,1559,CYP2E1,"cytochrome P450, family 2, subfamily E, polypeptide 1",1571.0,10,CYP2E1 
1057780,CUST_13857_PI416261804,1561,CYP2J2,"cytochrome P450, family 2, subfamily J, polypeptide 2",1573.0,1,CYP2J2 
1057779,A_23_P103486,1561,CYP2J2,"cytochrome P450, family 2, subfamily J, polypeptide 2",1573.0,1,CYP2J2 
1057774,A_24_P191013,1567,CYP4A11,"cytochrome P450, family 4, subfamily A, polypeptide 11",1579.0,1,CYP4A11 
1057768,A_23_P168928,1572,CYP11B1,"cytochrome P450, family 11, subfamily B, polypeptide 1",1584.0,8,CYP11B1 CYP11B1 
1057764,A_24_P52597,1574,CYP17A1,"cytochrome P450, family 17, subfamily A, polypeptide 1",1586.0,10,CYP17A1 
1057761,A_24_P400473,1577,CYP21A2,"cytochrome P450, family 21, subfamily A, polypeptide 2",1589.0,6,SLC25A44 SLC25A44 SLC25A44 SLC25A44 SLC25A44 
1057760,CUST_7483_PI416261804,1577,CYP21A2,"cytochrome P450, family 21, subfamily A, polypeptide 2",1589.0,6,SLC25A44 SLC25A44 
1057759,CUST_243_PI417507815,1581,CYP27A1,"cytochrome P450, family 27, subfamily A, polypeptide 1",1593.0,2,CYP27A1 
1057758,A_23_P131308,1581,CYP27A1,"cytochrome P450, family 27, subfamily A, polypeptide 1",1593.0,2,CYP27A1 
1057754,A_23_P257716,1583,CYP51A1,"cytochrome P450, family 51, subfamily A, polypeptide 1",1595.0,7,CYP51A1 CYP51A1 
1057753,A_24_P130041,1583,CYP51A1,"cytochrome P450, family 51, subfamily A, polypeptide 1",1595.0,7,CYP51A1 CYP51A1 
1057751,A_23_P23850,1588,DAB1,disabled homolog 1 (Drosophila),1600.0,1,DAB1 
1057749,A_23_P257871,1589,DAB2,"disabled homolog 2, mitogen-responsive phosphoprotein (Drosophila)",1601.0,5,DAB2 DAB2 
1057748,A_24_P56462,1591,DAD1,defender against cell death 1,1603.0,14,DAD1 
1057747,A_24_P47870,1591,DAD1,defender against cell death 1,1603.0,14,DAD1 
1057746,A_23_P106056,1591,DAD1,defender against cell death 1,1603.0,14,DAD1 
1057745,A_23_P212579,1593,DAG1,dystroglycan 1 (dystrophin-associated glycoprotein 1),1605.0,3,DAG1 DAG1 DAG1 DAG1 DAG1 DAG1 DAG1 DAG1 DAG1 DAG1 DAG1 DAG1 DAG1 
1057744,A_24_P225961,1593,DAG1,dystroglycan 1 (dystrophin-associated glycoprotein 1),1605.0,3,DAG1 DAG1 DAG1 DAG1 DAG1 DAG1 DAG1 DAG1 DAG1 DAG1 DAG1 DAG1 DAG1 
1057743,A_23_P61919,1595,DGKB,"diacylglycerol kinase, beta 90kDa",1607.0,7,DGKB 
1057741,A_23_P132932,1597,DGKQ,"diacylglycerol kinase, theta 110kDa",1609.0,4,DGKQ 
1057738,A_24_P243278,1599,DAP,death-associated protein,1611.0,5,DAP 
1057737,A_23_P92687,1599,DAP,death-associated protein,1611.0,5,DAP 
1057736,A_24_P393449,1600,DAPK1,death-associated protein kinase 1,1612.0,9,DAPK1 
1057735,A_23_P252163,1600,DAPK1,death-associated protein kinase 1,1612.0,9,DAPK1 
1057734,CUST_12147_PI416261804,1601,DAPK3,death-associated protein kinase 3,1613.0,19,DAPK3 
1057733,A_23_P165028,1601,DAPK3,death-associated protein kinase 3,1613.0,19,DAPK3 
1057731,A_23_P108415,1603,DARS,aspartyl-tRNA synthetase,1615.0,2,DARS 
1057730,CUST_11713_PI416261804,1604,DAXX,death-domain associated protein,1616.0,6,DAXX DAXX DAXX DAXX DAXX DAXX DAXX DAXX DAXX DAXX DAXX DAXX 
1057729,A_23_P122579,1604,DAXX,death-domain associated protein,1616.0,6,DAXX DAXX DAXX DAXX DAXX DAXX DAXX DAXX DAXX DAXX DAXX DAXX DAXX DAXX DAXX DAXX DAXX DAXX DAXX DAXX 
1057723,CUST_16794_PI416261804,1608,DBC1,deleted in bladder cancer 1,1620.0,9,BRINP1 
1057722,A_23_P94517,1608,DBC1,deleted in bladder cancer 1,1620.0,9,BRINP1 
1057720,CUST_16039_PI416261804,1609,DBH,dopamine beta-hydroxylase (dopamine beta-monooxygenase),1621.0,9,DBH 
1057719,A_23_P112296,1609,DBH,dopamine beta-hydroxylase (dopamine beta-monooxygenase),1621.0,9,DBH 
1057718,CUST_13770_PI416261804,1616,DBP,D site of albumin promoter (albumin D-box) binding protein,1628.0,19,DBP 
1057717,A_23_P130753,1616,DBP,D site of albumin promoter (albumin D-box) binding protein,1628.0,19,DBP 
1057714,A_32_P50005,1617,DBT,dihydrolipoamide branched chain transacylase E2,1629.0,1,DBT 
1057713,A_23_P74022,1617,DBT,dihydrolipoamide branched chain transacylase E2,1629.0,1,DBT 
1057712,A_24_P28524,1617,DBT,dihydrolipoamide branched chain transacylase E2,1629.0,1,DBT 
1057711,CUST_13856_PI416261804,1618,DCC,deleted in colorectal carcinoma,1630.0,18,DCC 
1057710,A_23_P158708,1618,DCC,deleted in colorectal carcinoma,1630.0,18,DCC 
1057709,CUST_7931_PI416261804,1620,DCI,enoyl-CoA delta isomerase 1,1632.0,16,ECI1 
1057708,A_23_P163647,1620,DCI,enoyl-CoA delta isomerase 1,1632.0,16,ECI1 ECI1 
1057707,A_24_P89080,1621,DCK,deoxycytidine kinase,1633.0,4,DCK 
1057706,A_23_P259438,1621,DCK,deoxycytidine kinase,1633.0,4,DCK 
1057702,A_23_P258246,1630,DDB1,"damage-specific DNA binding protein 1, 127kDa",1642.0,11,DDB1 
1057701,CUST_13560_PI416261804,1631,DDB2,"damage-specific DNA binding protein 2, 48kDa",1643.0,11,DDB2 
1058332,A_24_P216165,1043,CEBPA,"CCAAT/enhancer binding protein (C/EBP), alpha",1050.0,19,CEBPA CEBPA 
1058331,A_24_P224727,1043,CEBPA,"CCAAT/enhancer binding protein (C/EBP), alpha",1050.0,19,CEBPA CEBPA 
1058330,A_23_P375494,1043,CEBPA,"CCAAT/enhancer binding protein (C/EBP), alpha",1050.0,19,CEBPA CEBPA 
1058329,A_23_P143242,1044,CEBPB,"CCAAT/enhancer binding protein (C/EBP), beta",1051.0,20,CEBPB CEBPB CEBPB 
1058327,A_23_P411296,1044,CEBPB,"CCAAT/enhancer binding protein (C/EBP), beta",1051.0,20,CEBPB CEBPB CEBPB 
1058326,CUST_9370_PI416261804,1045,CEBPD,"CCAAT/enhancer binding protein (C/EBP), delta",1052.0,8,CEBPD 
1058324,CUST_11253_PI416261804,1046,CEBPE,"CCAAT/enhancer binding protein (C/EBP), epsilon",1053.0,14,CEBPE 
1058323,A_23_P2990,1046,CEBPE,"CCAAT/enhancer binding protein (C/EBP), epsilon",1053.0,14,CEBPE 
1058322,A_23_P356755,1047,CEBPG,"CCAAT/enhancer binding protein (C/EBP), gamma",1054.0,19,CEBPG CEBPG 
1058321,CUST_4786_PI416261804,1047,CEBPG,"CCAAT/enhancer binding protein (C/EBP), gamma",1054.0,19,CEBPG 
1058318,CUST_14090_PI416261804,1049,CEL,carboxyl ester lipase (bile salt-stimulated lipase),1056.0,9,SPSB2 SPSB2 
1058316,A_24_P213912,1052,CENPB,"centromere protein B, 80kDa",1059.0,20,CENPB 
1058315,A_23_P257905,1052,CENPB,"centromere protein B, 80kDa",1059.0,20,CENPB 
1058314,A_23_P167194,1053,CENPC1,centromere protein C 1,1060.0,4,CENPC 
1058313,A_24_P240338,1053,CENPC1,centromere protein C 1,1060.0,4,CENPC 
1058312,CUST_11676_PI416261804,1055,CENPE,"centromere protein E, 312kDa",1062.0,4,CENPE 
1058311,A_23_P253524,1055,CENPE,"centromere protein E, 312kDa",1062.0,4,CENPE 
1058310,A_24_P96780,1056,CENPF,"centromere protein F, 350/400kDa (mitosin)",1063.0,1,CENPF 
1058309,A_23_P401,1056,CENPF,"centromere protein F, 350/400kDa (mitosin)",1063.0,1,CENPF 
1058306,CUST_13922_PI416261804,1061,CETN2,"centrin, EF-hand protein, 2",1069.0,X,CETN2 
1058305,A_23_P73493,1061,CETN2,"centrin, EF-hand protein, 2",1069.0,X,CETN2 
1058304,CUST_670_PI416261804,1062,CETN3,"centrin, EF-hand protein, 3",1070.0,5,CETN3 
1058303,A_23_P7732,1062,CETN3,"centrin, EF-hand protein, 3",1070.0,5,CETN3 
1058300,A_23_P35820,1064,CFL1,cofilin 1 (non-muscle),1072.0,11,CFL1 
1058299,A_32_P148710,1064,CFL1,cofilin 1 (non-muscle),1072.0,11,CFL1 
1058298,A_23_P65401,1065,CFL2,cofilin 2 (muscle),1073.0,14,CFL2 CFL2 CFL2 CFL2 CFL2 
1058297,A_24_P373152,1065,CFL2,cofilin 2 (muscle),1073.0,14,CFL2 CFL2 CFL2 CFL2 CFL2 
1058296,A_23_P1552,1067,CTSC,cathepsin C,1075.0,11,CTSC 
1058289,A_24_P228302,1079,CEACAM7,carcinoembryonic antigen-related cell adhesion molecule 7,1087.0,19,CEACAM7 
1058284,A_24_P70480,1081,CEACAM4,carcinoembryonic antigen-related cell adhesion molecule 4,1089.0,19,CEACAM4 
1058283,CUST_1260_PI416261804,1093,CHAD,chondroadherin,1101.0,17,CHAD 
1058282,A_23_P26976,1093,CHAD,chondroadherin,1101.0,17,CHAD 
1058281,CUST_1357_PI416261804,1094,RCBTB2,regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 2,1102.0,13,RCBTB2 
1058280,A_23_P14105,1094,RCBTB2,regulator of chromosome condensation (RCC1) and BTB (POZ) domain containing protein 2,1102.0,13,RCBTB2 
1058279,CUST_1717_PI416261804,1097,CHD1,chromodomain helicase DNA binding protein 1,1105.0,5,CHD1 
1058278,A_23_P70201,1097,CHD1,chromodomain helicase DNA binding protein 1,1105.0,5,CHD1 
1058277,CUST_1156_PI416261804,1098,CHD2,chromodomain helicase DNA binding protein 2,1106.0,15,CHD2 CHD2 
1058276,A_24_P85317,1098,CHD2,chromodomain helicase DNA binding protein 2,1106.0,15,CHD2 CHD2 
1058275,A_24_P264664,1098,CHD2,chromodomain helicase DNA binding protein 2,1106.0,15,CHD2 
1058274,CUST_16910_PI416261804,1100,CHD4,chromodomain helicase DNA binding protein 4,1108.0,12,CHD4 
1058273,A_23_P53541,1100,CHD4,chromodomain helicase DNA binding protein 4,1108.0,12,CHD4 
1058272,CUST_16260_PI416261804,1101,AKR1C4,"aldo-keto reductase family 1, member C4 (chlordecone reductase; 3-alpha hydroxysteroid dehydrogenase, type I; dihydrodiol dehydrogenase 4)",1109.0,10,AKR1C4 
1058270,CUST_15559_PI416261804,1105,CHGA,chromogranin A (parathyroid secretory protein 1),1113.0,14,CHGA 
1058269,A_32_P27046,1105,CHGA,chromogranin A (parathyroid secretory protein 1),1113.0,14,CHGA 
1058268,A_23_P57155,1106,CHGB,chromogranin B (secretogranin 1),1114.0,20,CHGB 
1058267,A_23_P382584,1106,CHGB,chromogranin B (secretogranin 1),1114.0,20,CHGB 
1058266,A_24_P274111,1108,CHI3L1,chitinase 3-like 1 (cartilage glycoprotein-39),1116.0,1,CHI3L1 
1058265,A_23_P137665,1108,CHI3L1,chitinase 3-like 1 (cartilage glycoprotein-39),1116.0,1,CHI3L1 
1058260,A_23_P22548,1113,CHM,choroideremia (Rab escort protein 1),1121.0,X,CHM 
1058259,A_23_P11144,1113,CHM,choroideremia (Rab escort protein 1),1121.0,X,CHM 
1058258,CUST_1056_PI416573500,1113,CHM,choroideremia (Rab escort protein 1),1121.0,X,CHM CHM 
1058257,A_24_P712350,1114,CHML,choroideremia-like (Rab escort protein 2),1122.0,1,CHML 
1058256,A_23_P46118,1114,CHML,choroideremia-like (Rab escort protein 2),1122.0,1,CHML 
1058255,A_23_P79482,1115,CHN1,chimerin (chimaerin) 1,1123.0,2,CHN1 CHN1 CHN1 CHN1 
1057700,A_23_P52610,1631,DDB2,"damage-specific DNA binding protein 2, 48kDa",1643.0,11,DDB2 
1057699,A_24_P152968,1633,AKR1C1,"aldo-keto reductase family 1, member C1 (dihydrodiol dehydrogenase 1; 20-alpha (3-alpha)-hydroxysteroid dehydrogenase)",1645.0,10,AKR1C1 
1057698,CUST_630_PI417507815,1633,AKR1C1,"aldo-keto reductase family 1, member C1 (dihydrodiol dehydrogenase 1; 20-alpha (3-alpha)-hydroxysteroid dehydrogenase)",1645.0,10,AKR1C1 
1057695,CUST_13009_PI416261804,1635,GADD45A,"growth arrest and DNA-damage-inducible, alpha",1647.0,1,GADD45A GADD45A 
1057694,A_23_P23221,1635,GADD45A,"growth arrest and DNA-damage-inducible, alpha",1647.0,1,GADD45A GADD45A GADD45A 
1057693,A_23_P21134,1637,DDIT3,DNA-damage-inducible transcript 3,1649.0,12,DDIT3 
1057692,A_24_P175909,1637,DDIT3,DNA-damage-inducible transcript 3,1649.0,12,MARS 
1057691,CUST_15450_PI416261804,1638,DDOST,dolichyl-diphosphooligosaccharide--protein glycosyltransferase,1650.0,1,DDOST 
1057690,A_23_P149099,1638,DDOST,dolichyl-diphosphooligosaccharide--protein glycosyltransferase,1650.0,1,DDOST 
